2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: :8002
2025/07/27 15:56:14 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/27 15:56:14 🌐 启动集群管理器，节点ID: node2
2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: localhost:8002
2025/07/27 15:56:14 🌐 集群节点数: 3
2025/07/27 15:56:16 ✅ 成功通知节点 localhost:8001 关于节点加入
2025/07/27 15:56:16 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/27 15:56:19 🔄 开始添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 ➕ 添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 🔄 开始网络数据迁移到节点: node3 (localhost:8003)
2025/07/27 15:56:19 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node1
2025/07/27 15:56:19 ✅ 节点添加完成: node3
[GIN] 2025/07/27 - 15:56:19 | 200 |     432.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/27 - 15:57:20 | 200 |      58.313µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:204"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.814µs |       127.0.0.1 | GET      "/internal/cache/perf:write:206"
[GIN] 2025/07/27 - 15:57:20 | 200 |      84.255µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:207"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.029µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:210"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.854µs |       127.0.0.1 | GET      "/internal/cache/perf:write:212"
[GIN] 2025/07/27 - 15:57:20 | 200 |       83.89µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:213"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.342µs |       127.0.0.1 | GET      "/internal/cache/perf:write:214"
[GIN] 2025/07/27 - 15:57:20 | 200 |       5.118µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:216"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.081µs |       127.0.0.1 | GET      "/internal/cache/perf:write:218"
[GIN] 2025/07/27 - 15:57:20 | 200 |      61.108µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:219"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.236µs |       127.0.0.1 | GET      "/internal/cache/perf:write:220"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.895µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:222"
[GIN] 2025/07/27 - 15:57:20 | 200 |      77.355µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:225"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.205µs |       127.0.0.1 | GET      "/internal/cache/perf:write:226"
[GIN] 2025/07/27 - 15:57:20 | 200 |      63.635µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:228"
[GIN] 2025/07/27 - 15:57:20 | 200 |        3.27µs |       127.0.0.1 | GET      "/internal/cache/perf:write:229"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.815µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:231"
[GIN] 2025/07/27 - 15:57:20 | 200 |        2.98µs |       127.0.0.1 | GET      "/internal/cache/perf:write:232"
[GIN] 2025/07/27 - 15:57:20 | 200 |      81.242µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:234"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.006µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:237"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.078µs |       127.0.0.1 | GET      "/internal/cache/perf:write:238"
[GIN] 2025/07/27 - 15:57:20 | 200 |      77.122µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:240"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.064µs |       127.0.0.1 | GET      "/internal/cache/perf:write:242"
[GIN] 2025/07/27 - 15:57:20 | 200 |      96.406µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:243"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.507µs |       127.0.0.1 | GET      "/internal/cache/perf:write:245"
[GIN] 2025/07/27 - 15:57:20 | 200 |      74.394µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:246"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.305µs |       127.0.0.1 | GET      "/internal/cache/perf:write:248"
[GIN] 2025/07/27 - 15:57:20 | 200 |      58.095µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:249"
[GIN] 2025/07/27 - 15:57:20 | 200 |        3.54µs |       127.0.0.1 | GET      "/internal/cache/perf:write:250"
[GIN] 2025/07/27 - 15:57:20 | 200 |      76.315µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:252"
[GIN] 2025/07/27 - 15:57:20 | 200 |        3.99µs |       127.0.0.1 | GET      "/internal/cache/perf:write:254"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.995µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:255"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.026µs |       127.0.0.1 | GET      "/internal/cache/perf:write:256"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.865µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:258"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.929µs |       127.0.0.1 | GET      "/internal/cache/perf:write:259"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.102µs |       127.0.0.1 | GET      "/internal/cache/perf:write:260"
[GIN] 2025/07/27 - 15:57:20 | 200 |      65.826µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:261"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.529µs |       127.0.0.1 | GET      "/internal/cache/perf:write:262"
[GIN] 2025/07/27 - 15:57:20 | 200 |      84.825µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:264"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.446µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:267"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.024µs |       127.0.0.1 | GET      "/internal/cache/perf:write:268"
[GIN] 2025/07/27 - 15:57:20 | 200 |      81.421µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:270"
[GIN] 2025/07/27 - 15:57:20 | 200 |      57.259µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:273"
[GIN] 2025/07/27 - 15:57:20 | 200 |         3.2µs |       127.0.0.1 | GET      "/internal/cache/perf:write:274"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.319µs |       127.0.0.1 | GET      "/internal/cache/perf:write:275"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.089µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:276"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.054µs |       127.0.0.1 | GET      "/internal/cache/perf:write:278"
[GIN] 2025/07/27 - 15:57:20 | 200 |      77.447µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:279"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.933µs |       127.0.0.1 | GET      "/internal/cache/perf:write:281"
[GIN] 2025/07/27 - 15:57:20 | 200 |      75.409µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:282"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.279µs |       127.0.0.1 | GET      "/internal/cache/perf:write:283"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.515µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:285"
[GIN] 2025/07/27 - 15:57:20 | 200 |      79.652µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:288"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.474µs |       127.0.0.1 | GET      "/internal/cache/perf:write:290"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.841µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:291"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.296µs |       127.0.0.1 | GET      "/internal/cache/perf:write:293"
[GIN] 2025/07/27 - 15:57:20 | 200 |      77.406µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:294"
[GIN] 2025/07/27 - 15:57:20 | 200 |      77.711µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:297"
[GIN] 2025/07/27 - 15:57:20 | 200 |       60.58µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:300"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.131µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:303"
[GIN] 2025/07/27 - 15:57:20 | 200 |      74.512µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:306"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.521µs |       127.0.0.1 | GET      "/internal/cache/perf:write:308"
[GIN] 2025/07/27 - 15:57:20 | 200 |      58.599µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:309"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.444µs |       127.0.0.1 | GET      "/internal/cache/perf:write:310"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.099µs |       127.0.0.1 | GET      "/internal/cache/perf:write:311"
[GIN] 2025/07/27 - 15:57:20 | 200 |      411.38µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:312"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.512µs |       127.0.0.1 | GET      "/internal/cache/perf:write:313"
[GIN] 2025/07/27 - 15:57:20 | 200 |      83.268µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:315"
[GIN] 2025/07/27 - 15:57:20 | 200 |        1.89µs |       127.0.0.1 | GET      "/internal/cache/perf:write:316"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.111µs |       127.0.0.1 | GET      "/internal/cache/perf:write:317"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.083µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:318"
[GIN] 2025/07/27 - 15:57:20 | 200 |      59.169µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:321"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.348µs |       127.0.0.1 | GET      "/internal/cache/perf:write:323"
[GIN] 2025/07/27 - 15:57:20 | 200 |     114.322µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:324"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.466µs |       127.0.0.1 | GET      "/internal/cache/perf:write:326"
[GIN] 2025/07/27 - 15:57:20 | 200 |      83.546µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:327"
[GIN] 2025/07/27 - 15:57:20 | 200 |      77.463µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:330"
[GIN] 2025/07/27 - 15:57:20 | 200 |       6.362µs |       127.0.0.1 | GET      "/internal/cache/perf:write:332"
[GIN] 2025/07/27 - 15:57:20 | 200 |      72.478µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:333"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.221µs |       127.0.0.1 | GET      "/internal/cache/perf:write:335"
[GIN] 2025/07/27 - 15:57:20 | 200 |      66.008µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:336"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.542µs |       127.0.0.1 | GET      "/internal/cache/perf:write:337"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.249µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:339"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.189µs |       127.0.0.1 | GET      "/internal/cache/perf:write:340"
[GIN] 2025/07/27 - 15:57:20 | 200 |      88.134µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:342"
[GIN] 2025/07/27 - 15:57:20 | 200 |      74.033µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:345"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.525µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:348"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.117µs |       127.0.0.1 | GET      "/internal/cache/perf:write:350"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.936µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:351"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.995µs |       127.0.0.1 | GET      "/internal/cache/perf:write:352"
[GIN] 2025/07/27 - 15:57:20 | 200 |      73.252µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:354"
[GIN] 2025/07/27 - 15:57:20 | 200 |      35.141µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:357"
[GIN] 2025/07/27 - 15:57:20 | 200 |      44.631µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:360"
[GIN] 2025/07/27 - 15:57:20 | 200 |        4.61µs |       127.0.0.1 | GET      "/internal/cache/perf:write:361"
[GIN] 2025/07/27 - 15:57:20 | 200 |      70.608µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:363"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.416µs |       127.0.0.1 | GET      "/internal/cache/perf:write:365"
[GIN] 2025/07/27 - 15:57:20 | 200 |      75.201µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:366"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.726µs |       127.0.0.1 | GET      "/internal/cache/perf:write:368"
[GIN] 2025/07/27 - 15:57:20 | 200 |      42.545µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:369"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.419µs |       127.0.0.1 | GET      "/internal/cache/perf:write:371"
[GIN] 2025/07/27 - 15:57:20 | 200 |      55.416µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:372"
[GIN] 2025/07/27 - 15:57:20 | 200 |        4.82µs |       127.0.0.1 | GET      "/internal/cache/perf:write:373"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.001µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:375"
[GIN] 2025/07/27 - 15:57:20 | 200 |      77.457µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:378"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.443µs |       127.0.0.1 | GET      "/internal/cache/perf:write:380"
[GIN] 2025/07/27 - 15:57:20 | 200 |      83.194µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:381"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.048µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:384"
[GIN] 2025/07/27 - 15:57:20 | 200 |        1.42µs |       127.0.0.1 | GET      "/internal/cache/perf:write:385"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.067µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:387"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.022µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:390"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.108µs |       127.0.0.1 | GET      "/internal/cache/perf:write:391"
[GIN] 2025/07/27 - 15:57:20 | 200 |      74.995µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:393"
[GIN] 2025/07/27 - 15:57:20 | 200 |      53.501µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:396"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.898µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:399"
[GIN] 2025/07/27 - 15:57:20 | 200 |      45.533µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:402"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.361µs |       127.0.0.1 | GET      "/internal/cache/perf:write:404"
[GIN] 2025/07/27 - 15:57:20 | 200 |        2.18µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:405"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.283µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:408"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.916µs |       127.0.0.1 | GET      "/internal/cache/perf:write:410"
[GIN] 2025/07/27 - 15:57:20 | 200 |      82.086µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:411"
[GIN] 2025/07/27 - 15:57:20 | 200 |        3.86µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:414"
[GIN] 2025/07/27 - 15:57:20 | 200 |      85.933µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:417"
[GIN] 2025/07/27 - 15:57:20 | 200 |      74.626µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:420"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.491µs |       127.0.0.1 | GET      "/internal/cache/perf:write:421"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.424µs |       127.0.0.1 | GET      "/internal/cache/perf:write:422"
[GIN] 2025/07/27 - 15:57:20 | 200 |      80.138µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:423"
[GIN] 2025/07/27 - 15:57:20 | 200 |      74.377µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:426"
[GIN] 2025/07/27 - 15:57:20 | 200 |      51.354µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:429"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.481µs |       127.0.0.1 | GET      "/internal/cache/perf:write:430"
[GIN] 2025/07/27 - 15:57:20 | 200 |      39.689µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:432"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.366µs |       127.0.0.1 | GET      "/internal/cache/perf:write:433"
[GIN] 2025/07/27 - 15:57:20 | 200 |      90.642µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:435"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.808µs |       127.0.0.1 | GET      "/internal/cache/perf:write:436"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.565µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:438"
[GIN] 2025/07/27 - 15:57:20 | 200 |      42.253µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:441"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.667µs |       127.0.0.1 | GET      "/internal/cache/perf:write:443"
[GIN] 2025/07/27 - 15:57:20 | 200 |      64.561µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:444"
[GIN] 2025/07/27 - 15:57:20 | 200 |      56.362µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:447"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.225µs |       127.0.0.1 | GET      "/internal/cache/perf:write:448"
[GIN] 2025/07/27 - 15:57:20 | 200 |       5.315µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:450"
[GIN] 2025/07/27 - 15:57:20 | 200 |        4.17µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:453"
[GIN] 2025/07/27 - 15:57:20 | 200 |       6.833µs |       127.0.0.1 | GET      "/internal/cache/perf:write:454"
[GIN] 2025/07/27 - 15:57:20 | 200 |     110.563µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:456"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.644µs |       127.0.0.1 | GET      "/internal/cache/perf:write:457"
[GIN] 2025/07/27 - 15:57:20 | 200 |      37.341µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:459"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.377µs |       127.0.0.1 | GET      "/internal/cache/perf:write:460"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.493µs |       127.0.0.1 | GET      "/internal/cache/perf:write:461"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.864µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:462"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.937µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:465"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.341µs |       127.0.0.1 | GET      "/internal/cache/perf:write:466"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.523µs |       127.0.0.1 | GET      "/internal/cache/perf:write:467"
[GIN] 2025/07/27 - 15:57:20 | 200 |      35.556µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:468"
[GIN] 2025/07/27 - 15:57:20 | 200 |      61.553µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:471"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.949µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:474"
[GIN] 2025/07/27 - 15:57:20 | 200 |      48.571µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:477"
[GIN] 2025/07/27 - 15:57:20 | 200 |      60.272µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:480"
[GIN] 2025/07/27 - 15:57:20 | 200 |      63.443µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:483"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.031µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:486"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.568µs |       127.0.0.1 | GET      "/internal/cache/perf:write:488"
[GIN] 2025/07/27 - 15:57:20 | 200 |      60.921µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:489"
[GIN] 2025/07/27 - 15:57:20 | 200 |        5.61µs |       127.0.0.1 | GET      "/internal/cache/perf:write:490"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.925µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:492"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.506µs |       127.0.0.1 | GET      "/internal/cache/perf:write:494"
[GIN] 2025/07/27 - 15:57:20 | 200 |      81.616µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:495"
[GIN] 2025/07/27 - 15:57:20 | 200 |      84.379µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:498"
[GIN] 2025/07/27 - 15:57:20 | 200 |      52.499µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:501"
[GIN] 2025/07/27 - 15:57:20 | 200 |        1.93µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:504"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.908µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:507"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.649µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:510"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.901µs |       127.0.0.1 | GET      "/internal/cache/perf:write:511"
[GIN] 2025/07/27 - 15:57:20 | 200 |      37.999µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:513"
[GIN] 2025/07/27 - 15:57:20 | 200 |      55.958µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:516"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.626µs |       127.0.0.1 | GET      "/internal/cache/perf:write:518"
[GIN] 2025/07/27 - 15:57:20 | 200 |      59.352µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:519"
[GIN] 2025/07/27 - 15:57:20 | 200 |        4.18µs |       127.0.0.1 | GET      "/internal/cache/perf:write:520"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.509µs |       127.0.0.1 | GET      "/internal/cache/perf:write:521"
[GIN] 2025/07/27 - 15:57:20 | 200 |      96.375µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:522"
[GIN] 2025/07/27 - 15:57:20 | 200 |      57.966µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:525"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.802µs |       127.0.0.1 | GET      "/internal/cache/perf:write:526"
[GIN] 2025/07/27 - 15:57:20 | 200 |      86.187µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:528"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.651µs |       127.0.0.1 | GET      "/internal/cache/perf:write:529"
[GIN] 2025/07/27 - 15:57:20 | 200 |      39.049µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:531"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.362µs |       127.0.0.1 | GET      "/internal/cache/perf:write:533"
[GIN] 2025/07/27 - 15:57:20 | 200 |      44.472µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:534"
[GIN] 2025/07/27 - 15:57:20 | 200 |      30.294µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:537"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.337µs |       127.0.0.1 | GET      "/internal/cache/perf:write:539"
[GIN] 2025/07/27 - 15:57:20 | 200 |      52.444µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:540"
[GIN] 2025/07/27 - 15:57:20 | 200 |      55.482µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:543"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.852µs |       127.0.0.1 | GET      "/internal/cache/perf:write:544"
[GIN] 2025/07/27 - 15:57:20 | 200 |      75.808µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:546"
[GIN] 2025/07/27 - 15:57:20 | 200 |      10.081µs |       127.0.0.1 | GET      "/internal/cache/perf:write:548"
[GIN] 2025/07/27 - 15:57:20 | 200 |      80.549µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:549"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.628µs |       127.0.0.1 | GET      "/internal/cache/perf:write:551"
[GIN] 2025/07/27 - 15:57:20 | 200 |      34.566µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:552"
[GIN] 2025/07/27 - 15:57:20 | 200 |      68.648µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:555"
[GIN] 2025/07/27 - 15:57:20 | 200 |      52.081µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:558"
[GIN] 2025/07/27 - 15:57:20 | 200 |      91.983µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:561"
[GIN] 2025/07/27 - 15:57:20 | 200 |      85.311µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:564"
[GIN] 2025/07/27 - 15:57:20 | 200 |       2.294µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:567"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.535µs |       127.0.0.1 | GET      "/internal/cache/perf:write:568"
[GIN] 2025/07/27 - 15:57:20 | 200 |       1.736µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:570"
[GIN] 2025/07/27 - 15:57:20 | 200 |      54.998µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:573"
[GIN] 2025/07/27 - 15:57:20 | 200 |       64.77µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:576"
[GIN] 2025/07/27 - 15:57:20 | 200 |      57.048µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:579"
[GIN] 2025/07/27 - 15:57:20 | 200 |       88.88µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:582"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.076µs |       127.0.0.1 | GET      "/internal/cache/perf:write:584"
[GIN] 2025/07/27 - 15:57:20 | 200 |      60.616µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:585"
[GIN] 2025/07/27 - 15:57:20 | 200 |       4.607µs |       127.0.0.1 | GET      "/internal/cache/perf:write:587"
[GIN] 2025/07/27 - 15:57:20 | 200 |      91.801µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:588"
[GIN] 2025/07/27 - 15:57:20 | 200 |       3.709µs |       127.0.0.1 | GET      "/internal/cache/perf:write:590"
